D86.302,冻疮样狼疮型皮肤结节病,,,,
D86.8,其他和联合部位的结节病,,,,
D86.801,眼色素层腮腺炎,,,,
D86.802+G53.2*,结节病性多发性脑神经麻痹,,,,
D86.803+H22.1*,结节病性虹膜睫状体炎,,,,
D86.804+M63.3*,结节病性肌炎,,,,
D86.805+I41.8*,结节病性心肌炎,,,,
D86.806+M14.8*,结节病性关节病,,,,
D86.807,BLAU综合征,,,,
D86.9,未特指的结节病,,,,
D86.901,结节病,,,,
D89,"涉及免疫机制的其他疾患, 不可归类在他处者",,,,
D89.0,多克隆高丙球蛋白血症,,,,
D89.001,多克隆高丙种球蛋白血症,,,,
D89.002,高球蛋白血症性紫癜,,,,
D89.003,良性高丙球蛋白血症性紫癜,,,,
D89.004,多克隆丙球蛋白病,,,,
D89.1,冷球蛋白血症,,,,
D89.101,冷球蛋白血症性血管炎,,,,
D89.102,继发性冷球蛋白血症,,,,
D89.103,冷球蛋白血症性紫癜,,,,
D89.104,原发性冷球蛋白血症,,,,
D89.105,混合性冷球蛋白血症,,,,
D89.106,特发性冷球蛋白血症,,,,
D89.107,自发性冷球蛋白血症,,,,
D89.108,冷球蛋白血症,,,,
D89.2,未特指的高丙球蛋白血症,,,,
D89.201,高丙种球蛋白血症,,,,
D89.8,"涉及免疫机制其他特指的疾患,不可归类在他处者",,,,
D89.802,γ-球蛋白增高,,,,
D89.9,涉及免疫机制未特指的疾患,,,,
D89.901,克罗-深濑综合征,,,,
E00,先天性碘缺乏综合征,,,,
E00.0,"先天性碘缺乏综合征,神经病型",,,,
E00.001,神经病型先天性碘缺乏综合征,,,,
E00.002,神经病型地方性呆小病,,,,
E00.1,"先天性碘缺乏综合征,粘液水肿型",,,,
E00.101,粘液水肿型先天性碘缺乏综合征,,,,
E00.102,粘液水肿型地方性呆小病,,,,
E00.103,甲状腺功能减退型地方性呆小病,,,,
E00.2,"先天性碘缺乏综合征,混合型",,,,
E00.201,混合型先天性碘缺乏综合征,,,,
E00.202,混合型地方性呆小病,,,,
E00.9,未特指的先天性碘缺乏综合征,,,,
E00.901,呆小病[克汀病],,,,
E00.902,先天性碘缺乏性甲状腺功能减退症,,,,
E00.903,先天性碘缺乏综合征,,,,
E01,碘缺乏相关性甲状腺疾患和有关情况,,,,
E01.0,碘缺乏相关性弥漫性(地方性)甲状腺肿,,,,
E01.001,碘缺乏相关性弥漫性甲状腺肿,,,,
E01.002,碘缺乏相关性弥漫性锁骨下甲状腺肿,,,,
E01.003,碘缺乏相关性弥漫性胸骨后甲状腺肿,,,,
E01.1,碘缺乏相关性多结节性(地方性)甲状腺肿,,,,
E01.101,碘缺乏相关性多结节性甲状腺肿,,,,
E01.102,碘缺乏相关性多结节性胸骨后甲状腺肿,,,,
E01.103,碘缺乏相关性结节性甲状腺肿,,,,
E01.2,未特指的碘缺乏相关性(地方性)甲状腺肿,,,,
E01.201,幼年期缺碘性甲状腺肿,,,,
E01.202,碘缺乏相关性甲状腺肿,,,,
E01.203,地方性甲状腺肿,,,,
E01.8,其他碘缺乏相关性甲状腺疾患和有关情况,,,,
E01.801,碘性甲状腺功能减退,,,,
E01.802,后天性碘缺乏性甲状腺功能减退症,,,,
E02,临床症状不明显[亚临床]的碘缺乏性甲状腺功能减退症,,,,
E02.x,临床症状不明显[亚临床]的碘缺乏性甲状腺功能减退症,,,,
E02xx01,临床症状不明显[亚临床]的碘缺乏性甲状腺功能减退症,,,,
E03,其他甲状腺功能减退症,,,,
E03.0,先天性甲状腺功能减退症伴有弥漫性甲状腺肿,,,,
E03.001,先天性甲状腺肿,,,,
E03.002,先天性非毒性甲状腺肿,,,,
E03.003,先天性甲状腺功能减退症伴弥漫性甲状腺肿,,,,
E03.004,先天性实质的甲状腺肿,,,,
E03.1,先天性甲状腺功能减退症不伴有甲状腺肿,,,,
E03.101,先天性甲状腺萎缩,,,,
E03.102,甲状腺发育不全伴粘液性水肿,,,,
E03.103,先天性甲状腺功能减退症不伴甲状腺肿,,,,
E03.104,先天性甲状腺功能不全,,,,
E03.2,药物和其他外源性物质引起的甲状腺功能减退症,,,,
E03.201,药物性甲状腺功能减退,,,,
E03.202,医源性甲状腺功能减退,,,,
E03.203,外源性物质引起的甲状腺功能减退症,,,,
E03.3,感染后甲状腺功能减退症,,,,
E03.301,感染后甲状腺功能减退症,,,,
E03.4,甲状腺萎缩(后天性),,,,
E03.401,后天性甲状腺萎缩,,,,
E03.5,粘液性水肿昏迷,,,,
E03.501,粘液性水肿昏迷,,,,
E03.8,其他特指的甲状腺功能减退症,,,,
E03.801,继发性甲状腺功能减退,,,,
E03.802,原发性甲状腺功能减退,,,,
E03.9,未特指的甲状腺功能减退症,,,,
E03.901,甲状腺功能减退,,,,
E03.902,粘液性水肿,,,,
E03.903+G73.5*,甲状腺功能减退性肌病,,,,
E03.904+I43.8*,甲状腺功能减退性心脏病,,,,
E03.905+M14.5*,甲状腺功能减退性关节炎,,,,
E04,其他非毒性甲状腺肿,,,,
E04.0,非毒性弥漫性甲状腺肿,,,,
E04.001,单纯性甲状腺肿,,,,
E04.002,非毒性弥漫性甲状腺肿,,,,
E04.1,非毒性单个甲状腺结节,,,,
E04.101,甲状腺囊肿,,,,
E04.102,胸骨后甲状腺囊肿,,,,
E04.103,非毒性单个甲状腺结节,,,,
E04.104,胶性结节甲状腺肿,,,,
E04.105,非毒性单结节性甲状腺肿,,,,
E04.2,非毒性多结节性甲状腺肿,,,,
E04.201,囊性甲状腺肿,,,,
E04.202,非毒性多结节性甲状腺肿,,,,
E04.203,非毒性多个甲状腺结节,,,,
E04.8,其他特指的非毒性甲状腺肿,,,,
E04.801,青春期甲状腺肿,,,,
E04.9,未特指的非毒性甲状腺肿,,,,
E04.901,甲状腺肿,,,,
E04.902,结节性甲状腺肿,,,,
E04.903,胸骨后甲状腺肿,,,,
E04.904,胸骨后结节性甲状腺肿,,,,
E04.905,锁骨下甲状腺肿,,,,
E04.906,甲状腺锥叶代偿性肿大,,,,
E05,甲状腺毒症[甲状腺功能亢进症],,,,
E05.0,甲状腺毒症伴有弥漫性甲状腺肿,,,,
E05.001,弥漫性甲状腺肿伴甲状腺功能亢进[Graves病],,,,
E05.002+H06.2*,甲状腺功能亢进性突眼症,,,,
E05.1,甲状腺毒症伴有毒性单个甲状腺结节,,,,
E05.2,甲状腺毒症伴有毒性多结节性甲状腺肿,,,,
E05.201,甲状腺毒症伴毒性多结节性甲状腺肿,,,,
E05.202,结节性甲状腺肿伴甲状腺功能亢进,,,,
E05.203,毒性结节性甲状腺肿,,,,
E05.3,来自异位甲状腺组织的甲状腺毒症,,,,
E05.301,异位甲状腺组织的甲状腺毒症,,,,
E05.4,人为甲状腺毒症,,,,
E05.401,医源性甲状腺功能亢进症,,,,
E05.5,甲状腺危象,,,,
E05.501,甲状腺危象,,,,
E05.8,其他甲状腺毒症,,,,
E05.801,TSH依赖性甲状腺功能亢进症,,,,
E05.802,碘源性甲状腺功能亢进,,,,
E05.803,药物性甲状腺功能亢进,,,,
E05.804,原发性甲状腺功能亢进,,,,
E05.805,亚临床甲状腺功能亢进,,,,
E05.9,未特指的甲状腺毒症,,,,
E05.901,甲状腺功能亢进症,,,,
E05.902+G73.0*,甲状腺功能亢进症合并周期性麻痹,,,,
E05.903+G73.5*,慢性甲状腺功能亢进性肌病,,,,
E05.904+I43.8*,甲状腺毒性心脏病,,,,
E05.905+M14.5*,甲状腺毒症性关节病,,,,
E05.906,甲状腺毒症,,,,
E05.907+G73.0*,甲亢性肌无力综合征,,,,
E06,甲状腺炎,,,,
E06.0,急性甲状腺炎,,,,
E06.001,急性甲状腺炎,,,,
E06.002,甲状腺脓肿,,,,
E06.003,化脓性甲状腺炎,,,,
E06.1,亚急性甲状腺炎,,,,
E06.101,亚急性肉芽肿性甲状腺炎,,,,
E06.102,亚急性甲状腺炎[德奎尔万甲状腺炎],,,,
E06.103,亚急性巨细胞性甲状腺炎,,,,
E06.104,亚急性非化脓性甲状腺炎,,,,
E06.2,慢性甲状腺炎伴有短暂性甲状腺毒症,,,,
E06.201,慢性甲状腺炎伴短暂性甲状腺毒症,,,,
E06.3,自身免疫性甲状腺炎,,,,
E06.301,短暂性桥本甲状腺毒症,,,,
E06.303,自身免疫性甲状腺炎[桥本病],,,,
E06.304,淋巴瘤性甲状腺肿,,,,
E06.305,慢性淋巴细胞性甲状腺炎,,,,
E06.307+G94.8*,桥本脑病,,,,
E06.4,药物性甲状腺炎,,,,
E06.401,药物性甲状腺炎,,,,
E06.402,医源性甲状腺炎,,,,
E06.5,其他慢性甲状腺炎,,,,
E06.501,慢性侵袭性甲状腺炎,,,,
E06.502,慢性纤维性甲状腺炎,,,,
E06.503,里德尔甲状腺炎[木样甲状腺炎],,,,
E06.504,甲状腺炎性包块,,,,
E06.505,慢性甲状腺炎,,,,
E06.9,未特指的甲状腺炎,,,,
E06.901,甲状腺炎,,,,
E07,甲状腺的其他疾患,,,,
E07.0,降钙素分泌过多,,,,
E07.001,高降钙素血症,,,,
E07.002,甲状腺降钙素分泌过多,,,,
E07.003,甲状腺C细胞增生,,,,
E07.1,激素生成障碍性甲状腺肿,,,,
E07.101,激素生成障碍性甲状腺肿,,,,
E07.102,彭德莱综合征[家族性呆小聋哑症],,,,
E07.103,家族性激素生成障碍性甲状腺肿,,,,
E07.8,其他特指的甲状腺疾患,,,,
E07.801,甲状腺出血,,,,
E07.802,甲状腺钙化,,,,
E07.803,甲状腺功能正常的病态综合征,,,,
E07.804,甲状腺激素不敏感综合征[T4抵抗综合征],,,,
E07.805,甲状腺囊肿出血,,,,
E07.807,甲状腺结合球蛋白异常,,,,
E07.809,甲状腺梗死,,,,
E07.811,甲状腺不典型增生,,,,
E07.9,未特指的甲状腺疾患,,,,
E07.901,甲状腺肿物,,,,
E10,胰岛素依赖型糖尿病,,,,
E10.0,胰岛素依赖型糖尿病伴有昏迷,,,,
E10.001,1型糖尿病性高渗性高血糖状态昏迷,,,,
E10.002,1型糖尿病性高血糖状态昏迷,,,,
E10.003,1型糖尿病性低血糖昏迷,,,,
E10.004,1型糖尿病性酮症酸中毒并昏迷,,,,
E10.005,1型糖尿病性乳酸性酸中毒并昏迷,,,,
E10.006,1型糖尿病性酮症酸中毒和乳酸性酸中毒并昏迷,,,,
E10.1,胰岛素依赖型糖尿病伴有酮症酸中毒,,,,
E10.111,1型糖尿病性酮症酸中毒,,,,
E10.112,1型糖尿病性酮症,,,,
E10.131,1型糖尿病性乳酸性酸中毒,,,,
E10.151,1型糖尿病性酮症酸中毒和乳酸性酸中毒,,,,
E10.161,成人晚发自身免疫性糖尿病酮症,,,,
E10.2+,胰岛素依赖型糖尿病伴有肾的并发症,,,,
E10.211+N08.3*,1型糖尿病性前期肾病,,,,
E10.212+N08.3*,1型糖尿病性前期肾小球肾病,,,,
E10.213+N08.3*,1型糖尿病性前期基膜肥厚性肾小球肾病,,,,
E10.214+N08.3*,1型糖尿病性前期肾小球系膜增殖性肾病,,,,
E10.215+N08.3*,1型糖尿病性前期可逆的肾病,,,,
E10.216+N08.3*,1型糖尿病性前期微白蛋白尿,,,,
E10.217+N08.3*,1型糖尿病性前期持续性微白蛋白尿,,,,
E10.221+N08.3*,1型糖尿病性肾病,,,,
E10.2211+N08.3*,1型糖尿病肾病I期,,,,
E10.2212+N08.3*,1型糖尿病肾病II期,,,,
E10.2213+N08.3*,1型糖尿病肾病III期,,,,
E10.2214+N08.3*,1型糖尿病肾病IV期,,,,
E10.2215+N08.3*,1型糖尿病肾病V期,,,,
E10.223+N08.3*,1型糖尿病性肾小球硬化症,,,,
E10.224+N08.3*,1型糖尿病性弥漫性肾小球硬化症,,,,
E10.225+N08.3*,1型糖尿病性结节性肾小球硬化症,,,,
E10.226+N08.3*,1型糖尿病性难愈性肾小球硬化症,,,,
E10.227+N08.3*,1型糖尿病性大量白蛋白尿,,,,
E10.228+N08.3*,1型糖尿病性递进性肾病,,,,
E10.229+N08.3*,1型糖尿病性毛细管间性肾小球硬化症,,,,
E10.230+N08.3*,1型糖尿病性持续蛋白尿,,,,
E10.231+N29.8*,1型糖尿病性终末期肾脏病,,,,
E10.291+N08.3*,1型糖尿病性急性肾功能衰竭,,,,
E10.292+N08.3*,1型糖尿病性髓质乳头坏死,,,,
E10.3+,胰岛素依赖型糖尿病伴有眼的并发症,,,,
E10.311+H36.0*,1型糖尿病性背景性视网膜病,,,,
E10.312+H36.0*,1型糖尿病性背景性出血性视网膜病,,,,
E10.313+H36.0*,1型糖尿病性背景性硬性渗出物性视网膜病,,,,
E10.314+H36.0*,1型糖尿病性背景性小动脉瘤视网膜病,,,,
E10.315+H36.0*,1型糖尿病性背景性静脉扩张性视网膜病,,,,
E10.321+H36.0*,1型糖尿病性增殖性前期视网膜病,,,,
E10.322+H36.0*,1型糖尿病性增殖性前期视网膜内微血管异常性视网膜病,,,,
E10.323+H36.0*,1型糖尿病性增殖性前期絮状斑点性视网膜病,,,,
E10.324+H36.0*,1型糖尿病性增殖性前期出血性视网膜病,,,,
E10.325+H36.0*,1型糖尿病性增殖性前期局部缺血性视网膜病,,,,
E10.331+H36.0*,1型糖尿病性增殖性视网膜病,,,,
E10.332+H36.0*,1型糖尿病性增殖性出血性视网膜病,,,,
E10.333+H36.0*,1型糖尿病性增殖性视网膜前出血性视网膜病,,,,
E10.334+H36.0*,1型糖尿病性增殖性玻璃体出血性视网膜病,,,,
E10.335+H36.0*,1型糖尿病性增殖性新生血管化性视网膜病,,,,
E10.336+H36.0*,1型糖尿病性增殖性视网膜牵引性视网膜病,,,,
E10.341+H36.0*,1型糖尿病性斑点性视网膜病,,,,
E10.342+H36.0*,1型糖尿病性局部的水肿斑点性视网膜病,,,,
E10.343+H36.0*,1型糖尿病性全面的水肿斑点性视网膜病,,,,
E10.344+H36.0*,1型糖尿病性星状的斑点性视网膜病,,,,
E10.345+H36.0*,1型糖尿病性环状的黄斑病性视网膜病,,,,
E10.346+H36.0*,1型糖尿病性缺血性黄斑病性视网膜病,,,,
E10.347+H36.0*,1型糖尿病性视网膜增厚性视网膜病,,,,
E10.351+H42.0*,1型糖尿病性新生血管性青光眼,,,,
E10.352+H22.1*,1型糖尿病性虹膜红变症,,,,
E10.353+H36.0*,1型糖尿病性牵拉性视网膜脱离,,,,
E10.361+H28.0*,1型糖尿病性白内障,,,,
E10.371+H36.0*,1型糖尿病性视网膜病变,,,,
E10.391+H28.0*,1型糖尿病性早发的年龄相关性白内障,,,,
E10.4+,胰岛素依赖型糖尿病伴有神经的并发症,,,,
E10.4110+G59.0*,1型糖尿病性单神经病,,,,
E10.4111+G59.0*,1型糖尿病性胸神经根病,,,,
E10.4112+G59.0*,1型糖尿病性躯干神经根病,,,,
E10.4120+G73.0*,1型糖尿病性肌萎缩,,,,
E10.4121+G73.0*,1型糖尿病性肌无力综合征,,,,
E10.4130+G59.0*,1型糖尿病性脑神经麻痹,,,,
E10.4140+G59.0*,1型糖尿病性动眼神经麻痹,,,,
E10.4150+G59.0*,1型糖尿病性外展神经麻痹,,,,
E10.4160+G59.0*,1型糖尿病性股神经病,,,,
E10.4170+G59.0*,1型糖尿病性多发性单神经病,,,,
E10.4180+G59.0*,1型糖尿病性眼肌麻痹,,,,
E10.4190+G59.0*,1型糖尿病性神经根病,,,,
E10.4191+G59.0*,1型糖尿病腰骶神经根神经丛病,,,,
E10.421+G63.2*,1型糖尿病性多发性神经病,,,,
E10.422+G63.2*,1型糖尿病性胰岛素相关性神经炎,,,,
E10.423+G63.2*,1型糖尿病性周围神经病,,,,
E10.424+G63.2*,1型糖尿病性远端对称性周围神经病,,,,
E10.425+G63.2*,1型糖尿病性小神经纤维周围神经病,,,,
E10.426+G63.2*,1型糖尿病性感觉运动性周围神经病,,,,
E10.4310+G99.0*,1型糖尿病性出汗异常,,,,
E10.4311+G99.0*,1型糖尿病性体位性低血压,,,,
E10.4312+G99.0*,1型糖尿病性自主神经病,,,,
E10.4330+G99.0*,1型糖尿病性腹泻,,,,
E10.4340+G99.0*,1型糖尿病性肛门直肠功能障碍,,,,
E10.4350+G99.0*,1型糖尿病性食管功能障碍,,,,
E10.4360+G99.0*,1型糖尿病性性无能,,,,
E10.4370+G99.0*,1型糖尿病性胃轻瘫,,,,
E10.4380+G99.0*,1型糖尿病性膀胱张力减弱,,,,
E10.4381+N33.8*,1型糖尿病神经源性膀胱炎,,,,
E10.4390+G99.0*,1型糖尿病性神经性水肿,,,,
E10.4901+G99.0*,1型糖尿病性脊髓病,,,,
E10.491+G63.2*,1型糖尿病伴神经系统并发症,,,,
E10.5,胰岛素依赖型糖尿病伴有周围循环并发症,,,,
E10.511+I79.2*,1型糖尿病性周围血管病,,,,
E10.521+I79.2*,1型糖尿病性周围血管病及坏疽,,,,
E10.531+I43.8*,1型糖尿病性缺血性心肌病,,,,
E10.532+I43.8*,1型糖尿病性心肌病,,,,
E10.541,1型糖尿病性溃疡,,,,
E10.542,1型糖尿病性坏疽,,,,
E10.543,1型糖尿病性下肢溃疡,,,,
E10.544,1型糖尿病性足坏疽,,,,
E10.545,1型糖尿病性急性皮肤坏疽,,,,
E10.546,1型糖尿病性细菌性坏疽,,,,
E10.547,1型糖尿病性溶血性坏疽,,,,
E10.548,1型糖尿病性富尼埃氏坏疽,,,,
E10.549,1型糖尿病性曼莱尼氏坏疽,,,,
E10.550,1型糖尿病足,,,,
E10.551,1型糖尿病性下肢感染,,,,
E10.6,胰岛素依赖型糖尿病伴有其他特指的并发症,,,,
E10.611+M14.6*,1型糖尿病性夏科关节病,,,,
E10.612+M14.2*,1型糖尿病性手关节综合征,,,,
E10.614+M14.2*,1型糖尿病性手掌筋膜纤维瘤病,,,,
E10.615+M14.2*,1型糖尿病性肩关节周围炎,,,,
E10.616+M14.2*,1型糖尿病性骨关节病,,,,
E10.621,1型糖尿病性大疱症,,,,
E10.622,1型糖尿病性皮肤病,,,,
E10.623,1型糖尿病性红斑,,,,
E10.624,1型糖尿病性潮红,,,,
E10.625,1型糖尿病性皮肤硬化,,,,
E10.626,1型糖尿病性皮肤增厚,,,,
E10.627+L99.8*,1型糖尿病性糖尿病脂性渐进性坏死,,,,
E10.628,1型糖尿病性甲周毛细血管扩张,,,,
E10.631,1型糖尿病性急性牙周脓肿,,,,
E10.632,1型糖尿病性牙周炎,,,,
E10.642,1型糖尿病性低血糖性癫痫发作,,,,
E10.643,1型糖尿病性低血糖症,,,,
E10.651,1型糖尿病伴血糖控制不佳,,,,
E10.6910,1型糖尿病性肌坏死,,,,
E10.6911,1型糖尿病性坏死性筋膜炎,,,,
E10.6920,1型糖尿病性无菌性肌坏死,,,,
E10.6930,1型糖尿病性缺血性肌坏死,,,,
E10.6970,1型糖尿病性乳腺纤维化病变,,,,
E10.7,胰岛素依赖型糖尿病伴有多个并发症,,,,
E10.711,1型糖尿病性多发性微血管并发症,,,,
E10.721,1型糖尿病性胰岛素抵抗,,,,
E10.722,1型糖尿病性高血压,,,,
E10.723,1型糖尿病性肥胖症性高血压,,,,
E10.724,1型糖尿病性内脏脂肪沉积增加,,,,
E10.725,1型糖尿病性黑棘皮症或血脂障碍或高胰岛素血症或肥胖症,,,,
E10.731,1型糖尿病性足溃疡和周围血管病,,,,
E10.732,1型糖尿病性足溃疡和周围神经病,,,,
E10.733,1型糖尿病伴多个并发症,,,,
E10.8,胰岛素依赖型糖尿病伴有未特指的并发症,,,,
E10.9,胰岛素依赖型糖尿病不伴有并发症,,,,
E10.901,1型糖尿病,,,,
E10.902,成人迟发自身免疫性糖尿病,,,,
E10.903,脆性糖尿病,,,,
E10.904,暴发性1型糖尿病,,,,
E11,非胰岛素依赖型糖尿病,,,,
E11.0,非胰岛素依赖型糖尿病伴有昏迷,,,,
E11.001,2型糖尿病性高渗性高血糖状态昏迷,,,,
E11.002,2型糖尿病性高血糖状态昏迷,,,,
E11.003,2型糖尿病性低血糖昏迷,,,,
E11.004,2型糖尿病性酮症酸中毒并昏迷,,,,
E11.005,2型糖尿病性乳酸性酸中毒并昏迷,,,,
E11.006,2型糖尿病性酮症酸中毒和乳酸性酸中毒并昏迷,,,,
E11.1,非胰岛素依赖型糖尿病伴有酮症酸中毒,,,,
E11.111,2型糖尿病性酮症酸中毒,,,,
E11.112,2型糖尿病性酮症,,,,
E11.131,2型糖尿病性乳酸性酸中毒,,,,
E11.151,2型糖尿病性酮症酸中毒和乳酸性酸中毒,,,,
E11.2+,非胰岛素依赖型糖尿病伴有肾的并发症,,,,
E11.211+N08.3*,2型糖尿病性前期肾病,,,,
E11.212+N08.3*,2型糖尿病性前期肾小球肾病,,,,
E11.213+N08.3*,2型糖尿病性前期基膜肥厚性肾小球肾病,,,,
E11.214+N08.3*,2型糖尿病性前期肾小球系膜增殖性肾病,,,,
E11.215+N08.3*,2型糖尿病性前期可逆的肾病,,,,
E11.216+N08.3*,2型糖尿病性前期微白蛋白尿,,,,
E11.217+N08.3*,2型糖尿病性前期持续性微白蛋白尿,,,,
E11.221+N08.3*,2型糖尿病性肾病,,,,
E11.2211+N08.3*,2型糖尿病肾病I期,,,,
E11.2212+N08.3*,2型糖尿病肾病II期,,,,
E11.2213+N08.3*,2型糖尿病肾病III期,,,,
E11.2214+N08.3*,2型糖尿病肾病IV期,,,,
E11.2215+N08.3*,2型糖尿病肾病V期,,,,
E11.223+N08.3*,2型糖尿病性肾小球硬化症,,,,
E11.224+N08.3*,2型糖尿病性弥漫性肾小球硬化症,,,,
E11.225+N08.3*,2型糖尿病性结节性肾小球硬化症,,,,
E11.226+N08.3*,2型糖尿病性难愈性肾小球硬化症,,,,
E11.227+N08.3*,2型糖尿病性大量白蛋白尿,,,,
E11.228+N08.3*,2型糖尿病性递进性肾病,,,,
E11.229+N08.3*,2型糖尿病性毛细管间性肾小球硬化症,,,,
E11.230+N08.3*,2型糖尿病性持续蛋白尿,,,,
E11.231+N29.8*,2型糖尿病性终末期肾脏病,,,,
E11.291+N08.3*,2型糖尿病性急性肾功能衰竭,,,,
E11.292+N08.3*,2型糖尿病性髓质乳头坏死,,,,
E11.3+,非胰岛素依赖型糖尿病伴有眼的并发症,,,,
E11.311+H36.0*,2型糖尿病性背景性视网膜病,,,,
E11.312+H36.0*,2型糖尿病性背景性出血性视网膜病,,,,
E11.313+H36.0*,2型糖尿病性背景性硬性渗出物性视网膜病,,,,
E11.314+H36.0*,2型糖尿病性背景性小动脉瘤视网膜病,,,,
E11.315+H36.0*,2型糖尿病性背景性静脉扩张性视网膜病,,,,
E11.321+H36.0*,2型糖尿病性增殖性前期视网膜病,,,,
E11.322+H36.0*,2型糖尿病性增殖性前期视网膜内微血管异常性视网膜病,,,,
E11.323+H36.0*,2型糖尿病性增殖性前期絮状斑点性视网膜病,,,,
E11.324+H36.0*,2型糖尿病性增殖性前期出血性视网膜病,,,,
E11.325+H36.0*,2型糖尿病性增殖性前期局部缺血性视网膜病,,,,
E11.331+H36.0*,2型糖尿病性增殖性视网膜病,,,,
E11.332+H36.0*,2型糖尿病性增殖性出血性视网膜病,,,,
E11.333+H36.0*,2型糖尿病性增殖性视网膜前出血性视网膜病,,,,
E11.334+H36.0*,2型糖尿病性增殖性玻璃体出血性视网膜病,,,,
E11.335+H36.0*,2型糖尿病性增殖性新生血管化性视网膜病,,,,
E11.336+H36.0*,2型糖尿病性增殖性视网膜牵引性视网膜病,,,,
E11.341+H36.0*,2型糖尿病性斑点性视网膜病,,,,
E11.342+H36.0*,2型糖尿病性局部的水肿斑点性视网膜病,,,,
E11.343+H36.0*,2型糖尿病性全面的水肿斑点性视网膜病,,,,
E11.344+H36.0*,2型糖尿病性星状的斑点性视网膜病,,,,
E11.345+H36.0*,2型糖尿病性环状的黄斑病性视网膜病,,,,
E11.346+H36.0*,2型糖尿病性缺血性黄斑病性视网膜病,,,,
E11.347+H36.0*,2型糖尿病性视网膜增厚性视网膜病,,,,
E11.351+H42.0*,2型糖尿病性新生血管性青光眼,,,,
E11.352+H22.1*,2型糖尿病性虹膜红变症,,,,
E11.353+H36.0*,2型糖尿病性牵拉性视网膜脱离,,,,
E11.361+H28.0*,2型糖尿病性白内障,,,,
E11.371+H36.0*,2型糖尿病性视网膜病变,,,,
E11.391+H28.0*,2型糖尿病性早发的年龄相关性白内障,,,,
E11.4+,非胰岛素依赖型糖尿病伴有神经的并发症,,,,
E11.4110+G59.0*,2型糖尿病性单神经病,,,,
E11.4111+G59.0*,2型糖尿病性胸神经根病,,,,
E11.4112+G59.0*,2型糖尿病性躯干神经根病,,,,
E11.4120+G73.0*,2型糖尿病性肌萎缩,,,,
E11.4121+G73.0*,2型糖尿病性肌无力综合征,,,,
E11.4130+G59.0*,2型糖尿病性脑神经麻痹,,,,
E11.4140+G59.0*,2型糖尿病性动眼神经麻痹,,,,
E11.4150+G59.0*,2型糖尿病性外展神经麻痹,,,,
E11.4160+G59.0*,2型糖尿病性股神经病,,,,
E11.4170+G59.0*,2型糖尿病性多发性单神经病,,,,
E11.4180+G59.0*,2型糖尿病性眼肌麻痹,,,,
E11.4190+G59.0*,2型糖尿病性神经根病,,,,
E11.4191+G59.0*,2型糖尿病腰骶神经根神经丛病,,,,
E11.421+G63.2*,2型糖尿病性多发性神经病,,,,
E11.422+G63.2*,2型糖尿病性胰岛素相关性神经炎,,,,
E11.423+G63.2*,2型糖尿病性周围神经病,,,,
E11.424+G63.2*,2型糖尿病性远端对称性周围神经病,,,,
E11.425+G63.2*,2型糖尿病性小神经纤维周围神经病,,,,
E11.426+G63.2*,2型糖尿病性感觉运动性周围神经病,,,,
E11.4310+G99.0*,2型糖尿病性出汗异常,,,,
E11.4311+G99.0*,2型糖尿病性体位性低血压,,,,
E11.4312+G99.0*,2型糖尿病性自主神经病,,,,
E11.4330+G99.0*,2型糖尿病性腹泻,,,,
E11.4340+G99.0*,2型糖尿病性肛门直肠功能障碍,,,,
E11.4350+G99.0*,2型糖尿病性食管功能障碍,,,,
E11.4360+G99.0*,2型糖尿病性性无能,,,,
E11.4370+G99.0*,2型糖尿病性胃轻瘫,,,,
E11.4380+G99.0*,2型糖尿病性膀胱张力减弱,,,,
E11.4381+N33.8*,2型糖尿病神经源性膀胱炎,,,,
E11.4390+G99.0*,2型糖尿病性神经性水肿,,,,
E11.4901+G99.0*,2型糖尿病性脊髓病,,,,
E11.491+G63.2*,2型糖尿病伴神经系统并发症,,,,
E11.5,非胰岛素依赖型糖尿病伴有周围循环并发症,,,,
E11.511+I79.2*,2型糖尿病性周围血管病,,,,
E11.521+I79.2*,2型糖尿病性周围血管病及坏疽,,,,
E11.531+I43.8*,2型糖尿病性缺血性心肌病,,,,
E11.532+I43.8*,2型糖尿病性心肌病,,,,
E11.541,2型糖尿病性溃疡,,,,
E11.542,2型糖尿病性坏疽,,,,
E11.543,2型糖尿病性下肢溃疡,,,,
E11.544,2型糖尿病性足坏疽,,,,
E11.545,2型糖尿病性急性皮肤坏疽,,,,
E11.546,2型糖尿病性细菌性坏疽,,,,
E11.547,2型糖尿病性溶血性坏疽,,,,
E11.548,2型糖尿病性富尼埃氏坏疽,,,,
E11.549,2型糖尿病性曼莱尼氏坏疽,,,,
E11.550,2型糖尿病足,,,,
E11.551,2型糖尿病性下肢感染,,,,
E11.6,非胰岛素依赖型糖尿病伴有其他特指的并发症,,,,
E11.611+M14.6*,2型糖尿病性夏科关节病,,,,
E11.612+M14.2*,2型糖尿病性手关节综合征,,,,
E11.614+M14.2*,2型糖尿病性手掌筋膜纤维瘤病,,,,
E11.615+M14.2*,2型糖尿病性肩关节周围炎,,,,
E11.616+M14.2*,2型糖尿病性骨关节病,,,,
E11.621,2型糖尿病性大疱症,,,,
E11.622,2型糖尿病性皮肤病,,,,
E11.623,2型糖尿病性红斑,,,,
E11.624,2型糖尿病性潮红,,,,
